customer_id,plan_type,monthly_fee,tenure_months,avg_weekly_usage_hours,last_login_days,support_tickets,payment_failures,discount_used,churn_flag
8657,Standard,465,21,7.4,27,0,0,No,0
8658,Basic,251,8,6.6,18,0,0,No,0
8659,Basic,280,5,9.1,55,0,0,No,0
8660,Premium,808,21,2.0,19,3,1,No,0
8661,Basic,297,27,5.1,6,1,1,No,0
8662,Basic,215,5,3.2,57,1,2,No,0
8663,Basic,298,21,8.5,41,1,0,Yes,0
8664,Standard,451,8,3.4,55,3,1,No,1
8665,Standard,426,22,6.7,34,1,1,Yes,0
8666,Standard,461,18,3.4,18,2,1,Yes,1
8667,Standard,413,4,5.0,16,2,0,No,1
8668,Basic,217,4,4.0,39,3,0,No,1
8669,Basic,284,15,6.0,17,2,1,No,0
8670,Premium,768,27,10.1,6,0,0,Yes,0
8671,Premium,745,21,3.1,26,2,0,Yes,1
8672,Basic,269,4,3.7,38,1,0,No,1
8673,Standard,446,11,7.2,29,3,1,No,0
8674,Basic,271,19,5.7,22,2,0,No,0
8675,Basic,218,19,3.5,19,1,1,No,1
8676,Basic,235,27,5.1,22,0,1,No,0
8677,Basic,273,28,3.0,25,2,0,No,0
8678,Standard,400,5,5.0,47,3,0,Yes,0
8679,Standard,462,25,4.1,46,3,0,Yes,1
8680,Basic,284,3,6.6,13,2,0,Yes,0
8681,Basic,234,26,7.3,47,1,0,Yes,1
8682,Premium,831,10,0.7,30,0,2,No,0
8683,Basic,262,24,6.2,26,1,0,Yes,0
8684,Standard,405,29,1.4,55,1,0,Yes,0
8685,Basic,268,7,6.0,8,1,0,No,0
8686,Standard,420,23,9.2,22,1,0,No,0
8687,Basic,272,27,5.3,53,2,0,Yes,0
8688,Basic,244,9,6.5,52,0,0,No,1
8689,Basic,238,3,7.5,9,0,0,Yes,0
8690,Basic,259,13,7.5,46,1,2,No,0
8691,Basic,244,6,7.7,57,1,0,No,0
8692,Standard,482,21,6.9,22,0,0,No,0
8693,Basic,226,19,4.5,9,1,1,No,0
8694,Basic,285,25,7.3,1,1,0,Yes,0
8695,Standard,433,4,9.0,36,1,1,No,0
8696,Standard,399,22,7.0,39,2,0,No,0
8697,Premium,855,5,6.4,37,1,0,No,0
8698,Standard,407,1,2.7,37,1,0,Yes,1
8699,Standard,407,17,3.9,0,2,0,No,0
8700,Standard,420,9,4.6,47,0,0,No,0
8701,Premium,889,9,3.8,17,2,0,No,0
8702,Premium,892,24,5.7,34,2,0,No,0
8703,Basic,278,10,4.1,6,4,0,No,0
8704,Basic,256,20,7.7,43,0,0,Yes,0
8705,Basic,268,17,5.2,41,1,2,No,1
8706,Standard,453,13,3.8,21,6,0,No,1
8707,Standard,411,29,4.2,52,0,2,No,0
8708,Standard,495,23,6.1,24,1,0,No,0
8709,Basic,217,27,5.4,41,2,0,No,0
8710,Standard,477,18,6.1,22,1,1,No,1
8711,Premium,859,18,5.5,8,1,0,Yes,0
8712,Basic,272,9,9.4,26,0,0,No,0
8713,Standard,463,3,7.7,10,2,1,No,1
8714,Basic,258,7,4.3,50,0,0,No,1
8715,Premium,838,15,2.1,26,0,0,Yes,0
8716,Premium,741,30,5.3,39,1,1,No,0
8717,Standard,491,9,3.7,27,0,2,No,0
8718,Standard,415,27,2.5,56,1,1,No,0
8719,Premium,766,18,7.3,17,2,0,No,0
8720,Standard,427,31,6.0,35,0,0,No,1
8721,Basic,253,17,8.2,33,0,1,No,0
8722,Standard,405,6,5.9,12,1,0,No,0
8723,Basic,242,25,5.6,54,0,0,Yes,1
8724,Basic,275,31,3.5,45,2,1,Yes,0
8725,Premium,831,29,4.7,51,1,2,No,0
8726,Standard,458,9,2.4,29,0,0,No,0
8727,Basic,204,1,8.1,27,1,3,No,0
8728,Basic,296,16,3.4,21,1,1,No,1
8729,Basic,205,23,6.4,23,3,1,No,1
8730,Basic,244,8,5.5,46,2,2,No,0
8731,Basic,255,12,6.8,29,1,0,No,1
8732,Standard,452,10,6.1,44,1,1,No,1
8733,Basic,290,16,3.4,37,1,0,Yes,0
8734,Standard,444,24,5.3,19,1,0,Yes,0
8735,Basic,208,8,8.5,5,1,2,No,0
8736,Premium,702,11,4.4,32,1,0,Yes,0
8737,Basic,265,26,8.3,46,2,0,No,0
8738,Basic,223,7,7.3,37,1,0,No,0
8739,Basic,285,15,6.3,58,0,0,Yes,0
8740,Standard,489,15,4.5,14,0,0,No,0
8741,Standard,476,3,6.5,14,0,0,No,0
8742,Basic,259,16,5.0,31,2,0,Yes,0
8743,Basic,236,15,8.2,13,0,1,Yes,0
8744,Basic,230,25,3.4,41,1,3,No,0
8745,Standard,421,33,6.6,58,0,0,No,0
8746,Standard,435,14,6.1,7,1,0,No,0
8747,Basic,201,24,6.7,35,1,1,Yes,1
8748,Basic,297,11,7.4,56,1,1,No,0
8749,Basic,211,3,4.2,21,2,1,No,0
8750,Basic,232,9,4.2,37,3,0,No,0
8751,Standard,486,6,6.4,19,0,1,Yes,0
8752,Basic,263,31,7.9,23,2,1,Yes,0
8753,Basic,274,16,5.5,20,0,0,No,0
8754,Basic,206,11,8.9,27,2,0,Yes,0
8755,Premium,781,17,5.4,48,1,1,No,1
8756,Premium,707,3,4.6,22,0,2,Yes,0
8757,Basic,226,19,6.9,23,2,0,Yes,0
8758,Basic,276,24,4.9,53,2,0,No,0
8759,Basic,289,8,4.9,38,2,1,Yes,1
8760,Standard,416,2,6.5,43,1,2,No,1
8761,Basic,240,23,7.9,22,1,1,Yes,0
8762,Standard,439,30,6.6,3,2,0,No,0
8763,Standard,468,25,6.2,45,0,1,No,0
8764,Premium,859,7,9.8,3,3,0,Yes,0
8765,Basic,287,28,7.4,29,2,0,No,0
8766,Premium,775,17,5.3,47,1,1,No,0
8767,Standard,452,32,8.2,27,2,1,No,1
8768,Basic,285,1,5.5,30,0,2,No,1
8769,Basic,234,27,7.2,32,3,0,No,0
8770,Basic,295,7,7.1,49,2,0,No,1
8771,Basic,283,3,6.0,18,4,0,No,0
8772,Basic,296,30,4.6,52,2,2,Yes,0
8773,Standard,454,1,5.9,9,0,0,Yes,0
8774,Basic,298,34,5.1,24,1,1,No,0
8775,Premium,843,33,6.5,36,1,0,No,1
8776,Basic,208,16,6.8,12,1,1,No,0
8777,Premium,742,11,2.1,5,0,0,No,0
8778,Basic,200,8,6.7,29,0,0,No,0
8779,Standard,497,1,11.9,22,2,0,No,0
8780,Basic,212,14,5.4,35,1,1,No,0
8781,Basic,239,30,8.0,15,0,1,No,0
8782,Premium,828,21,7.5,7,2,0,Yes,0
8783,Basic,217,21,2.7,15,0,0,Yes,0
8784,Standard,478,34,7.0,10,1,0,Yes,0
8785,Standard,487,26,4.3,53,2,2,No,1
8786,Standard,399,14,5.6,58,1,1,No,0
8787,Standard,400,35,3.1,0,0,1,No,0
8788,Standard,425,18,6.9,21,1,0,No,0
8789,Basic,200,20,5.3,17,1,2,Yes,0
8790,Standard,492,9,8.7,35,4,0,Yes,1
8791,Premium,877,33,3.3,10,2,1,No,0
8792,Basic,208,4,7.8,19,0,0,Yes,0
8793,Basic,217,4,6.8,9,3,0,No,0
8794,Standard,478,16,4.3,47,3,0,No,1
8795,Basic,211,26,2.9,9,1,0,No,0
8796,Basic,246,6,5.4,36,1,0,No,1
8797,Basic,254,22,6.5,57,1,0,Yes,0
8798,Standard,470,7,3.9,59,0,0,No,1
8799,Basic,254,30,4.1,49,1,0,Yes,0
8800,Standard,448,10,8.0,21,1,1,No,0
8801,Standard,493,15,4.4,10,1,0,No,0
8802,Basic,243,6,7.2,34,1,1,No,0
8803,Standard,487,24,8.4,8,0,1,Yes,0
8804,Premium,885,2,4.4,14,1,1,No,0
8805,Standard,437,15,3.5,53,3,1,Yes,0
8806,Premium,847,21,7.7,50,0,1,No,0
8807,Basic,253,18,5.4,18,1,0,No,0
8808,Standard,455,5,5.1,36,0,0,No,0
8809,Basic,239,25,8.9,5,2,0,No,0
8810,Basic,291,10,5.5,35,4,0,No,0
8811,Basic,268,23,6.6,43,0,0,No,1
8812,Basic,280,24,2.8,4,0,0,No,1
8813,Premium,747,10,5.8,2,2,0,No,0
8814,Basic,242,6,4.2,9,1,0,No,0
8815,Standard,433,13,5.0,12,1,0,No,1
8816,Standard,489,21,4.9,3,0,0,No,0
8817,Standard,403,32,8.6,55,1,0,Yes,0
8818,Basic,269,15,4.7,39,3,0,Yes,0
8819,Standard,472,2,4.9,32,2,2,No,1
8820,Basic,272,15,9.1,51,2,1,Yes,0
8821,Basic,249,17,5.3,33,1,1,Yes,1
8822,Premium,755,20,4.8,35,2,0,No,1
8823,Basic,256,6,8.2,52,3,0,No,0
8824,Basic,290,15,6.0,32,1,1,No,1
8825,Premium,734,17,6.2,59,1,0,No,0
8826,Basic,208,26,6.6,20,1,0,No,0
8827,Standard,448,22,8.7,38,1,1,No,0
8828,Basic,297,9,3.9,4,3,0,No,0
8829,Basic,297,12,8.3,54,2,1,Yes,0
8830,Basic,235,22,3.0,44,2,0,Yes,1
8831,Basic,218,23,4.4,56,1,0,No,0
8832,Basic,211,14,4.2,12,3,1,Yes,0
8833,Standard,473,24,5.7,39,2,0,Yes,0
8834,Standard,417,8,4.5,16,1,2,No,1
8835,Premium,790,26,8.5,9,1,4,No,0
8836,Basic,254,32,7.0,9,1,1,No,0
8837,Standard,443,28,6.0,1,0,0,No,0
8838,Standard,458,32,4.2,37,2,0,No,0
8839,Premium,894,22,8.8,20,1,2,No,0
8840,Basic,255,9,6.2,0,2,0,No,1
8841,Standard,452,3,5.5,29,3,1,Yes,1
8842,Premium,735,25,5.7,17,1,1,No,0
8843,Basic,281,12,5.6,34,1,0,No,1
8844,Premium,735,29,7.7,57,2,0,Yes,1
8845,Basic,212,3,8.3,52,2,0,No,1
8846,Standard,493,23,4.1,38,2,1,No,0
8847,Premium,870,23,4.7,47,2,2,Yes,0
8848,Standard,481,18,4.8,21,3,0,No,0
8849,Basic,240,11,6.6,2,0,1,No,0
8850,Basic,199,26,8.0,5,1,0,No,0
8851,Premium,721,8,3.3,35,1,0,No,0
8852,Standard,462,28,3.9,15,1,0,No,0
8853,Basic,226,18,5.3,2,1,0,No,0
8854,Standard,402,13,7.1,35,2,0,No,0
8855,Standard,439,12,4.1,10,4,0,No,1
8856,Basic,258,22,5.2,55,1,0,No,0
8857,Basic,216,2,4.6,16,0,0,Yes,0
8858,Basic,261,28,7.5,18,2,0,No,0
8859,Standard,459,13,5.8,57,1,2,No,1
8860,Standard,447,33,4.5,59,4,0,No,0
8861,Standard,445,3,3.6,7,0,0,No,0
8862,Premium,813,34,5.2,59,0,0,Yes,0
8863,Premium,737,23,5.5,13,1,0,No,0
8864,Standard,487,32,7.7,25,0,1,No,0
8865,Basic,280,20,8.0,47,1,0,No,0
8866,Standard,404,28,3.6,24,1,0,Yes,0
8867,Basic,281,8,8.0,50,0,0,Yes,0
8868,Standard,451,3,7.4,47,1,0,Yes,0
8869,Standard,474,30,4.9,56,1,0,No,0
8870,Basic,223,25,7.5,9,1,1,No,0
8871,Premium,797,30,4.4,31,2,1,No,0
8872,Basic,263,29,6.8,14,1,0,Yes,0
8873,Standard,403,30,10.9,58,0,1,No,0
8874,Basic,263,34,6.5,57,1,1,No,1
8875,Premium,706,25,5.3,3,1,1,No,0
8876,Basic,237,17,3.4,27,0,0,No,0
8877,Basic,241,24,6.2,3,0,0,No,0
8878,Basic,280,28,8.0,12,1,0,No,0
8879,Basic,271,33,4.6,11,3,1,No,0
8880,Basic,203,7,7.1,14,0,0,Yes,0
8881,Standard,402,23,5.5,28,1,0,Yes,0
8882,Basic,291,26,5.2,22,0,1,Yes,1
8883,Basic,199,14,7.0,12,0,1,No,0
8884,Basic,292,28,2.2,37,1,2,No,0
8885,Premium,754,24,5.6,57,0,1,No,0
8886,Standard,443,7,8.0,45,1,1,No,0
8887,Standard,463,15,5.6,34,0,0,No,0
8888,Standard,401,3,6.0,39,0,2,No,0
8889,Basic,220,2,5.7,11,4,2,Yes,1
8890,Basic,270,7,9.8,29,3,0,Yes,1
8891,Basic,254,16,6.8,45,1,0,Yes,1
8892,Premium,716,21,3.4,4,3,0,Yes,0
8893,Premium,851,9,4.3,1,0,1,No,0
8894,Standard,446,12,6.2,41,2,1,Yes,1
8895,Basic,282,29,8.5,29,1,0,No,0
8896,Basic,229,24,7.3,34,1,0,No,0
8897,Basic,228,33,8.0,54,1,0,Yes,1
8898,Standard,478,14,3.7,9,0,2,Yes,1
8899,Basic,264,18,7.3,8,0,2,Yes,0
8900,Premium,708,5,4.5,16,0,0,Yes,0
8901,Basic,269,15,5.8,59,1,0,No,0
8902,Premium,757,7,7.7,37,1,0,No,1
8903,Standard,449,25,4.9,58,1,1,No,1
8904,Standard,407,14,3.1,29,2,0,No,0
8905,Standard,452,35,5.3,40,1,0,No,0
8906,Standard,460,24,6.2,54,0,1,No,0
8907,Standard,479,15,7.4,34,0,0,No,0
8908,Standard,407,11,4.2,6,4,0,No,0
8909,Standard,407,24,4.9,11,3,0,No,0
8910,Premium,799,11,6.4,49,0,1,No,0
8911,Standard,422,17,7.1,41,1,0,No,0
8912,Standard,437,6,6.4,33,1,1,No,0
8913,Premium,834,21,5.7,48,1,1,Yes,0
8914,Basic,223,8,4.5,2,2,1,Yes,0
8915,Basic,264,15,7.8,32,0,1,Yes,1
8916,Standard,408,32,8.4,39,0,0,Yes,0
8917,Standard,422,10,4.8,12,2,0,No,0
8918,Premium,781,28,5.1,10,4,1,No,1
8919,Basic,257,15,7.4,39,1,1,Yes,0
8920,Standard,429,12,6.3,19,2,0,No,0
8921,Standard,409,18,7.2,30,0,0,No,0
8922,Basic,204,24,6.5,32,1,0,No,1
8923,Standard,468,29,6.8,33,1,0,Yes,0
8924,Premium,858,10,5.2,49,1,1,Yes,1
8925,Basic,237,14,2.0,49,2,0,No,1
8926,Standard,446,16,6.4,8,1,0,No,0
8927,Standard,411,11,7.4,6,0,1,No,0
8928,Basic,257,26,6.6,8,1,1,No,0
8929,Basic,265,19,4.5,41,0,2,No,1
8930,Premium,882,18,4.8,25,0,0,Yes,0
8931,Basic,239,30,10.9,1,0,2,No,0
8932,Basic,254,32,6.7,4,0,0,No,0
8933,Basic,233,23,1.3,48,2,0,No,0
8934,Standard,436,12,4.9,1,2,0,No,0
8935,Standard,479,13,5.6,51,3,0,Yes,0
8936,Standard,465,21,3.5,9,0,0,No,0
8937,Basic,232,21,5.7,30,3,1,No,1
8938,Premium,774,29,5.0,32,1,1,No,0
8939,Basic,286,29,6.4,43,1,0,Yes,0
8940,Basic,268,27,5.4,55,0,1,No,0
8941,Standard,409,29,4.6,46,1,0,Yes,0
8942,Basic,225,15,5.3,5,1,0,No,0
8943,Premium,746,12,7.7,13,2,1,No,0
8944,Premium,722,19,6.1,13,0,2,No,1
8945,Basic,216,12,5.6,14,1,0,Yes,0
8946,Premium,725,23,6.7,32,0,0,No,0
8947,Standard,452,5,6.0,56,1,1,No,1
8948,Premium,753,26,3.8,30,2,1,No,1
8949,Basic,219,10,7.4,16,1,0,No,0
8950,Standard,457,22,4.8,42,1,0,No,1
8951,Basic,232,23,5.3,14,2,1,No,1
8952,Premium,818,11,3.0,19,1,1,No,1
8953,Basic,295,28,7.6,47,4,2,No,1
8954,Standard,456,31,6.2,20,2,0,No,0
8955,Basic,246,8,6.6,28,2,0,Yes,0
8956,Basic,252,28,7.6,58,3,0,No,1
8957,Standard,416,16,7.6,8,1,0,No,0
8958,Premium,701,31,4.6,28,3,1,No,0
8959,Standard,422,16,6.0,43,0,1,No,1
8960,Premium,827,5,5.8,33,1,3,Yes,1
8961,Basic,204,35,5.6,46,3,0,No,0
8962,Standard,417,25,4.4,59,3,0,Yes,0
8963,Standard,484,13,8.9,8,0,1,Yes,0
8964,Basic,241,29,8.0,59,0,1,No,1
8965,Standard,406,27,6.9,47,2,1,No,1
8966,Standard,467,17,8.7,29,2,1,No,1
8967,Standard,450,29,6.9,16,0,0,Yes,0
8968,Standard,471,34,5.4,51,0,1,No,1
8969,Standard,445,30,5.2,58,2,1,Yes,0
8970,Basic,283,31,6.8,54,2,2,No,1
8971,Basic,226,22,3.2,3,2,0,Yes,0
8972,Standard,444,25,7.7,39,3,0,No,0
8973,Basic,202,4,2.7,31,2,1,No,0
8974,Basic,286,35,8.2,31,0,1,No,1
8975,Basic,206,9,7.0,6,1,1,No,0
8976,Standard,459,26,9.9,37,1,0,Yes,0
8977,Basic,215,27,6.4,31,1,0,No,0
8978,Standard,432,27,7.3,4,2,0,No,0
8979,Standard,418,18,7.4,41,0,1,No,0
8980,Basic,278,30,4.2,2,1,1,Yes,0
8981,Standard,472,31,3.9,55,0,2,No,0
8982,Standard,432,3,4.1,19,0,0,No,0
8983,Standard,441,29,5.9,55,0,1,Yes,0
8984,Standard,408,7,6.0,16,0,0,Yes,0
8985,Basic,292,18,6.1,15,0,0,No,0
8986,Standard,428,16,7.0,10,0,2,No,0
8987,Basic,223,32,4.5,12,1,0,Yes,0
8988,Premium,825,25,7.7,17,4,0,No,0
8989,Premium,883,32,6.9,13,0,1,No,0
8990,Standard,461,19,9.2,33,2,1,Yes,0
8991,Basic,269,3,6.9,11,3,2,No,0
8992,Basic,245,35,5.9,21,0,0,No,0
8993,Basic,282,29,10.3,20,3,0,No,1
8994,Standard,479,11,5.8,25,3,0,No,0
8995,Basic,201,6,6.6,41,1,0,No,0
8996,Standard,444,19,6.9,38,1,1,No,1
8997,Basic,234,27,7.9,1,2,0,No,0
8998,Premium,724,5,6.2,56,0,0,Yes,0
8999,Basic,208,26,11.5,49,0,0,No,0
9000,Premium,860,35,4.9,48,1,0,No,0
9001,Premium,706,19,9.0,15,0,1,No,0
9002,Standard,453,17,3.1,33,1,1,No,0
9003,Standard,489,35,4.0,10,2,0,Yes,0
9004,Basic,208,13,2.9,18,5,0,No,1
9005,Standard,455,14,4.1,29,0,0,Yes,0
9006,Basic,277,30,2.7,53,1,1,Yes,1
9007,Basic,284,17,6.2,6,1,0,No,0
9008,Standard,443,15,4.2,26,0,1,No,0
9009,Standard,448,18,9.0,21,1,0,No,0
9010,Standard,462,14,7.0,16,0,1,Yes,0
9011,Basic,293,14,6.1,14,0,0,No,0
9012,Basic,200,33,6.5,8,0,2,No,0
9013,Basic,243,11,7.3,11,0,0,No,0
9014,Basic,293,11,8.4,7,1,1,No,0
9015,Basic,260,26,5.0,59,1,1,No,0
9016,Basic,212,3,4.6,1,1,2,No,0
9017,Basic,272,25,6.8,48,1,1,No,0
9018,Premium,798,17,9.1,47,1,0,No,1
9019,Basic,213,22,3.3,54,1,1,Yes,1
9020,Standard,412,29,6.8,15,1,1,Yes,0
9021,Basic,229,26,8.6,2,1,0,No,0
9022,Premium,855,34,7.2,50,0,1,No,0
9023,Standard,425,26,6.7,47,0,0,No,0
9024,Basic,283,9,7.1,30,1,0,No,1
9025,Standard,407,11,9.6,42,1,1,No,0
9026,Basic,218,7,7.6,25,2,0,No,0
9027,Standard,497,30,2.9,40,2,0,Yes,1
9028,Basic,256,2,5.8,45,3,1,No,0
9029,Premium,777,30,6.2,1,1,0,No,0
9030,Basic,286,4,8.1,29,2,1,No,0
9031,Basic,247,14,6.2,12,2,0,No,0
9032,Standard,455,13,6.0,36,0,0,No,0
9033,Basic,214,25,6.1,51,1,1,No,1
9034,Premium,798,13,6.5,13,1,1,No,1
9035,Standard,473,13,5.8,0,1,0,No,0
9036,Standard,406,6,5.2,31,1,0,Yes,1
9037,Basic,265,26,5.7,5,0,2,No,0
9038,Premium,717,14,6.6,21,0,1,Yes,0
9039,Standard,465,8,7.2,10,1,0,No,0
9040,Basic,234,24,11.5,48,1,1,No,0
9041,Basic,287,22,3.3,22,0,0,Yes,0
9042,Basic,258,21,7.2,53,1,1,Yes,0
9043,Premium,862,26,9.0,13,1,1,No,0
9044,Basic,209,10,4.5,13,1,1,No,0
9045,Standard,449,13,7.4,19,0,1,Yes,1
9046,Basic,278,14,5.3,6,3,1,Yes,0
9047,Basic,253,9,5.0,18,3,0,No,1
9048,Standard,452,7,4.5,25,1,1,No,1
9049,Premium,715,31,5.8,58,1,1,No,0
9050,Standard,460,16,5.7,21,3,0,No,0
9051,Premium,868,8,7.5,5,0,0,No,1
9052,Standard,422,15,3.1,12,0,0,Yes,0
9053,Basic,215,25,7.7,9,4,1,No,1
9054,Basic,246,15,7.7,53,0,0,No,0
9055,Standard,482,25,6.6,18,0,0,Yes,0
9056,Premium,896,7,10.6,30,1,1,Yes,0
9057,Premium,705,26,8.5,9,2,1,Yes,0
9058,Basic,212,8,5.0,36,3,0,Yes,0
9059,Basic,209,18,3.6,12,1,0,No,1
9060,Basic,210,21,4.6,16,2,0,No,1
9061,Premium,808,16,4.8,53,0,0,No,1
9062,Premium,831,3,2.3,54,1,0,No,1
9063,Standard,403,1,7.0,4,3,1,No,0
9064,Basic,218,13,3.4,20,0,0,No,0
9065,Standard,452,32,6.5,53,0,0,Yes,0
9066,Standard,453,12,7.9,38,4,0,No,1
9067,Basic,256,31,8.8,19,2,1,No,1
9068,Standard,477,2,5.5,6,1,0,No,0
9069,Basic,288,8,4.6,14,1,0,No,1
9070,Basic,295,25,8.7,14,3,0,No,1
9071,Premium,825,5,9.0,52,0,0,No,0
9072,Standard,428,2,7.4,22,2,0,No,0
9073,Basic,222,3,4.6,32,0,0,No,0
9074,Standard,485,22,3.4,57,0,1,Yes,0
9075,Basic,271,33,8.2,43,1,1,No,0
9076,Standard,401,32,5.9,1,2,0,No,0
9077,Standard,498,17,8.5,49,0,2,Yes,1
9078,Standard,446,18,4.7,31,2,0,No,1
9079,Standard,469,3,8.2,14,1,0,Yes,0
9080,Basic,220,6,8.8,6,4,0,No,0
9081,Basic,212,13,5.5,8,3,0,No,1
9082,Standard,446,31,6.6,54,1,0,No,0
9083,Basic,227,17,3.7,27,0,0,No,0
9084,Standard,448,21,3.7,21,2,0,No,1
9085,Basic,278,16,6.6,2,2,0,No,0
9086,Basic,296,17,4.9,52,1,0,No,0
9087,Basic,208,32,6.5,41,2,3,No,1
9088,Premium,897,1,6.3,1,0,0,No,0
9089,Basic,287,8,7.3,56,1,1,No,1
9090,Standard,425,1,7.1,21,0,0,Yes,0
9091,Basic,277,2,7.8,24,1,1,No,0
9092,Basic,294,24,6.5,24,1,0,No,0
9093,Standard,426,27,6.6,31,0,0,No,1
9094,Standard,407,20,6.0,43,1,0,No,0
9095,Standard,469,21,8.1,6,0,0,Yes,1
9096,Premium,778,35,9.7,30,1,0,No,1
9097,Basic,224,15,7.5,36,3,0,No,1
9098,Basic,297,30,7.0,3,1,1,No,0
9099,Premium,779,4,5.6,32,0,0,No,0
9100,Basic,285,15,6.5,14,0,0,No,0
9101,Standard,406,23,5.2,8,0,0,No,0
9102,Standard,400,15,4.8,5,0,0,Yes,0
9103,Basic,293,26,5.6,45,0,0,No,1
9104,Standard,455,12,9.6,30,0,1,Yes,0
9105,Basic,250,18,5.8,33,3,1,No,0
9106,Basic,256,6,9.2,43,2,0,No,0
9107,Basic,294,18,4.1,54,0,2,No,1
9108,Premium,791,24,6.3,59,0,0,No,0
9109,Basic,201,28,7.4,37,0,0,Yes,0
9110,Standard,406,15,7.5,12,0,0,No,0
9111,Premium,885,19,3.8,35,0,0,Yes,0
9112,Standard,400,5,3.6,31,0,1,No,1
9113,Standard,493,4,7.2,21,1,1,Yes,0
9114,Standard,460,17,4.9,47,1,0,No,0
9115,Basic,247,10,7.3,28,1,0,No,0
9116,Standard,418,12,8.9,10,3,0,No,0
9117,Standard,427,5,4.7,5,1,0,No,0
9118,Premium,843,7,5.0,4,1,0,Yes,1
9119,Premium,772,23,1.9,0,3,0,Yes,0
9120,Premium,803,2,7.6,50,2,1,No,1
9121,Premium,848,30,10.3,38,0,0,No,0
9122,Standard,404,5,3.5,49,0,3,Yes,1
9123,Standard,460,20,8.5,9,2,0,No,0
9124,Premium,729,26,8.7,9,3,1,Yes,0
9125,Basic,260,6,7.6,48,4,0,No,0
9126,Premium,817,29,4.8,23,0,0,Yes,0
9127,Basic,210,10,5.5,6,0,0,Yes,1
9128,Standard,410,16,7.1,21,1,0,No,0
9129,Standard,461,34,7.0,57,2,1,No,1
9130,Premium,842,31,5.5,20,0,1,No,0
9131,Basic,223,5,6.9,21,0,0,No,0
9132,Standard,420,33,5.3,32,0,0,No,1
9133,Standard,489,19,5.8,43,1,0,Yes,1
9134,Basic,286,32,5.6,24,0,0,No,0
9135,Standard,474,23,8.2,30,2,1,No,0
9136,Standard,416,3,3.1,48,3,0,No,0
9137,Standard,443,1,7.3,15,0,1,No,0
9138,Basic,278,28,6.7,51,3,1,No,1
9139,Standard,466,5,1.5,14,1,1,No,0
9140,Standard,410,13,7.7,28,1,0,No,0
9141,Basic,247,11,8.0,18,1,0,No,0
9142,Basic,231,22,5.2,51,2,0,No,1
9143,Premium,889,23,7.0,16,0,1,No,0
9144,Standard,416,12,6.5,25,1,0,No,0
9145,Standard,452,21,10.5,35,1,1,Yes,1
9146,Basic,295,19,7.0,35,0,2,No,0
9147,Basic,225,5,6.2,34,2,1,Yes,1
9148,Basic,281,24,8.2,39,2,0,No,0
9149,Basic,276,30,9.2,22,1,0,No,0
9150,Standard,423,8,10.1,8,0,0,No,0
9151,Standard,432,2,4.8,33,1,0,Yes,0
9152,Standard,486,34,6.9,57,1,1,No,0
9153,Basic,258,23,4.8,50,3,0,Yes,0
9154,Standard,452,3,10.6,53,0,1,Yes,1
9155,Basic,285,24,6.1,17,2,3,Yes,1
9156,Basic,203,18,7.9,15,0,0,No,0
9157,Premium,821,31,5.7,31,1,0,No,0
9158,Standard,434,14,7.0,27,1,1,Yes,0
9159,Standard,452,1,2.4,59,1,2,No,1
9160,Basic,286,14,8.1,31,1,1,No,0
9161,Premium,862,5,8.6,49,2,1,Yes,1
9162,Standard,467,31,4.8,57,3,1,Yes,0
9163,Standard,437,31,2.4,17,0,0,Yes,0
9164,Basic,268,30,9.0,43,2,2,No,0
9165,Premium,807,1,8.7,33,0,0,No,0
9166,Premium,830,3,7.6,28,0,1,No,0
9167,Premium,772,20,5.6,20,0,3,No,1
9168,Basic,263,21,5.4,59,0,0,Yes,1
9169,Basic,283,30,8.7,0,1,0,No,1
9170,Basic,238,30,5.4,54,0,0,No,0
9171,Basic,235,5,6.3,15,3,0,No,1
9172,Premium,765,10,6.0,48,0,2,Yes,0
9173,Basic,229,24,6.7,32,3,0,No,0
9174,Basic,289,6,5.8,20,1,0,Yes,0
9175,Basic,279,10,6.0,54,2,0,Yes,0
9176,Basic,285,10,9.6,34,2,1,No,0
9177,Basic,275,25,7.0,54,0,0,No,0
9178,Standard,445,14,6.8,56,3,0,No,0
9179,Standard,425,13,7.6,26,0,0,Yes,1
9180,Basic,249,11,3.8,19,1,1,No,1
9181,Basic,218,11,8.0,30,3,0,No,0
9182,Basic,211,16,6.6,15,2,1,Yes,1
9183,Basic,261,33,4.8,52,0,0,Yes,0
9184,Standard,442,32,5.8,13,0,1,No,0
9185,Standard,422,10,7.1,47,3,0,No,1
9186,Standard,401,15,6.2,31,2,0,Yes,0
9187,Standard,408,16,8.2,55,3,0,No,0
9188,Basic,263,27,4.5,40,1,1,No,1
9189,Premium,747,32,3.7,31,4,0,No,0
9190,Premium,822,6,4.5,52,1,0,No,0
9191,Premium,884,8,5.2,59,1,1,No,1
9192,Basic,275,25,6.3,52,0,0,Yes,0
9193,Premium,776,7,5.3,1,6,1,Yes,0
9194,Premium,828,17,3.6,56,4,1,No,1
9195,Premium,892,30,3.3,44,3,1,No,0
9196,Basic,229,2,3.4,21,1,1,Yes,1
9197,Standard,466,17,5.4,36,0,1,No,0
9198,Premium,735,4,4.4,52,0,0,No,0
9199,Standard,471,26,5.2,51,1,1,No,0
9200,Standard,422,14,8.7,16,1,0,No,0
